year,n cattle,n beef,n dairy
2000,1863906,881760,565519
2001,1889823,898912,574284
2002,1885938,903116,566195
2003,1905588,920637,568324
2004,1933820,939802,577391
2005,1962586,959253,586706
2006,1983937,979317,587993
2007,2014161,999965,597569
2008,2044308,1020915,606766
2009,2066353,1042324,607402
2010,2071174,1046167,608380
2011,2101897,1067549,617721
2012,2133256,1089886,626743
