year,n small,n medium,n large
2000,8032,4393,981
2001,7847,4458,1101
2002,7836,4480,1090
2003,7699,4520,1187
2004,7529,4536,1341
2005,7370,4534,1502
2006,7241,4549,1616
2007,7052,4563,1791
2008,6878,4531,1997
2009,6753,4531,2122
2010,6721,4515,2170
2011,6528,4463,2415
2012,6357,4378,2671
