year,n cattle,n beef,n dairy
2000,1696621,776968,504903
2001,1599496,713457,472391
2002,1497563,656048,428573
2003,1443204,625682,405090
2004,1408433,604177,392197
2005,1384010,589008,383234
2006,1354711,575321,367928
2007,1336019,564200,360618
2008,1315032,552829,351275
2009,1293171,544026,338439
2010,1254880,520881,323554
2011,1241052,513178,317630
2012,1235782,511318,314337
