year,n small,n medium,n large
2000,8187,4317,902
2001,8277,4219,910
2002,8401,4134,871
2003,8428,4078,900
2004,8443,4034,929
2005,8445,3999,962
2006,8466,3975,965
2007,8490,3914,1002
2008,8498,3856,1052
2009,8546,3794,1066
2010,8617,3739,1050
2011,8662,3670,1074
2012,8695,3603,1108
