year,n small,n medium,n large
2000,8014,4403,989
2001,7956,4420,1030
2002,7952,4438,1016
2003,7905,4447,1054
2004,7843,4466,1097
2005,7783,4485,1138
2006,7744,4473,1189
2007,7685,4479,1242
2008,7645,4460,1301
2009,7597,4477,1332
2010,7583,4480,1343
2011,7547,4462,1397
2012,7505,4451,1450
