year,n small,n medium,n large
2000,8442,4177,787
2001,8829,3878,699
2002,9166,3636,604
2003,9385,3427,594
2004,9509,3296,601
2005,9587,3206,613
2006,9662,3136,608
2007,9761,3016,629
2008,9866,2902,638
2009,9955,2816,635
2010,10078,2723,605
2011,10155,2647,604
2012,10214,2575,617
