year,n cattle,n beef,n dairy
2000,1692563,774464,503351
2001,1594000,709746,470607
2002,1489186,650655,425589
2003,1433693,619370,401895
2004,1398050,597119,388876
2005,1372629,581188,379677
2006,1344433,568162,364775
2007,1325233,556732,357253
2008,1303752,545048,347710
2009,1281712,536247,334687
2010,1244160,513448,320180
2011,1229177,504981,313857
2012,1223059,502295,310531
