year,n small,n medium,n large
2000,8031,4392,983
2001,7861,4451,1094
2002,7848,4471,1087
2003,7728,4507,1171
2004,7575,4527,1304
2005,7452,4504,1450
2006,7325,4529,1552
2007,7163,4526,1717
2008,7016,4524,1866
2009,6910,4531,1965
2010,6890,4524,1992
2011,6745,4481,2180
2012,6607,4424,2375
