year,n small,n medium,n large
2000,8186,4317,903
2001,8276,4221,909
2002,8399,4139,868
2003,8425,4085,896
2004,8441,4037,928
2005,8445,4001,960
2006,8468,3968,970
2007,8491,3906,1009
2008,8499,3854,1053
2009,8549,3789,1068
2010,8621,3732,1053
2011,8665,3665,1076
2012,8697,3600,1109
