year,n small,n medium,n large
2000,8032,4392,982
2001,7848,4453,1105
2002,7837,4475,1094
2003,7706,4510,1190
2004,7532,4533,1341
2005,7370,4533,1503
2006,7236,4551,1619
2007,7057,4539,1810
2008,6897,4526,1983
2009,6765,4524,2117
2010,6732,4524,2150
2011,6545,4459,2402
2012,6371,4366,2669
