year,n cattle,n beef,n dairy
2000,1864104,881895,565582
2001,1890312,899244,574441
2002,1886851,903768,566456
2003,1906877,921528,568722
2004,1935491,940794,578070
2005,1964919,960496,587796
2006,1986827,980784,589416
2007,2017586,1001599,599360
2008,2048129,1022552,608950
2009,2070096,1043815,609654
2010,2075351,1048159,610565
2011,2106322,1069408,620287
2012,2138090,1091687,629776
