year,n small,n medium,n large
2000,8446,4173,787
2001,8830,3876,700
2002,9170,3629,607
2003,9391,3424,591
2004,9516,3287,603
2005,9597,3195,614
2006,9681,3110,615
2007,9769,3003,634
2008,9878,2882,646
2009,9969,2799,638
2010,10095,2706,605
2011,10164,2641,601
2012,10218,2574,614
