year,n small,n medium,n large
2000,8015,4401,990
2001,7956,4418,1032
2002,7952,4439,1015
2003,7902,4453,1051
2004,7841,4465,1100
2005,7785,4465,1156
2006,7741,4470,1195
2007,7687,4462,1257
2008,7650,4434,1322
2009,7604,4449,1353
2010,7591,4452,1363
2011,7554,4435,1417
2012,7509,4434,1463
