year,n small,n medium,n large
2000,8429,4186,791
2001,8808,3890,708
2002,9143,3646,617
2003,9361,3441,604
2004,9486,3298,622
2005,9566,3206,634
2006,9644,3126,636
2007,9747,2991,668
2008,9852,2885,669
2009,9948,2791,667
2010,10064,2710,632
2011,10140,2633,633
2012,10196,2561,649
