year,n cattle,n beef,n dairy
2000,1858723,877456,564640
2001,1932136,921756,593753
2002,1934779,932786,585366
2003,1986536,980321,589588
2004,2067793,1030599,620567
2005,2154375,1084045,653703
2006,2216097,1140780,658690
2007,2312377,1201053,694450
2008,2414912,1265264,732517
2009,2482917,1333232,732554
2010,2505756,1355984,732641
2011,2619553,1429506,772641
2012,2739265,1506925,814651
