year,n small,n medium,n large
2000,8042,4387,977
2001,7961,4416,1029
2002,7961,4437,1008
2003,7902,4459,1045
2004,7815,4484,1107
2005,7728,4512,1166
2006,7666,4537,1203
2007,7588,4562,1256
2008,7513,4551,1342
2009,7438,4589,1379
2010,7433,4593,1380
2011,7373,4585,1448
2012,7300,4586,1520
