year,n cattle,n beef,n dairy
2000,1683016,767204,501219
2001,1578573,698271,466909
2002,1469523,636221,420678
2003,1411309,603416,395818
2004,1374613,580508,382417
2005,1347567,564019,372176
2006,1316232,549772,355414
2007,1295936,537372,347814
2008,1272382,524908,337039
2009,1247180,515482,321530
2010,1192215,483534,298844
2011,1177184,475080,292503
2012,1173234,474467,289301
