year,n small,n medium,n large
2000,8192,4315,899
2001,8278,4222,906
2002,8405,4140,861
2003,8432,4093,881
2004,8448,4055,903
2005,8452,4025,929
2006,8480,3993,933
2007,8495,3943,968
2008,8513,3889,1004
2009,8551,3839,1016
2010,8614,3787,1005
2011,8653,3737,1016
2012,8680,3684,1042
