year,n small,n medium,n large
2000,8460,4167,779
2001,8867,3856,683
2002,9237,3579,590
2003,9472,3356,578
2004,9609,3195,602
2005,9696,3102,608
2006,9775,3019,612
2007,9874,2898,634
2008,9990,2771,645
2009,10096,2658,652
2010,10264,2550,592
2011,10344,2467,595
2012,10397,2388,621
