year,n cattle,n beef,n dairy
2000,1858440,877298,564515
2001,1931346,921333,593386
2002,1933319,931937,584755
2003,1984179,978937,588615
2004,2063835,1028346,618862
2005,2148479,1080831,651021
2006,2208073,1136405,655041
2007,2300985,1195070,689288
2008,2399500,1257239,725634
2009,2464994,1322674,725693
2010,2484786,1342359,725800
2011,2588893,1412109,760157
2012,2701946,1485850,799469
