year,n cattle,n beef,n dairy
2000,1798379,844848,537550
2001,1786691,839290,531748
2002,1749244,826938,506854
2003,1746953,830684,500939
2004,1753165,836056,501903
2005,1759509,841311,503155
2006,1758466,846667,496910
2007,1765186,851485,498967
2008,1775740,858951,502185
2009,1772918,863230,495274
2010,1752250,849829,488200
2011,1753541,851811,487703
2012,1761482,858767,488808
