year,n small,n medium,n large
2000,8011,4407,988
2001,7956,4417,1033
2002,7953,4435,1018
2003,7899,4453,1054
2004,7832,4467,1107
2005,7768,4474,1164
2006,7714,4481,1211
2007,7649,4482,1275
2008,7598,4454,1354
2009,7543,4470,1393
2010,7525,4478,1403
2011,7469,4457,1480
2012,7412,4445,1549
