year,n cattle,n beef,n dairy
2000,1857005,876247,564131
2001,1936738,924706,595153
2002,1940246,937248,586119
2003,1998016,990555,590582
2004,2089628,1047744,624709
2005,2188550,1109441,661618
2006,2260749,1176130,667128
2007,2374381,1248508,708030
2008,2498422,1327586,752607
2009,2584427,1413584,752614
2010,2615740,1444890,752621
2011,2766796,1544280,803826
2012,2932297,1653723,859376
