year,n small,n medium,n large
2000,8438,4178,790
2001,8824,3877,705
2002,9167,3626,613
2003,9387,3414,605
2004,9509,3282,615
2005,9588,3191,627
2006,9662,3118,626
2007,9748,3016,642
2008,9858,2898,650
2009,9932,2831,643
2010,10048,2740,618
2011,10123,2669,614
2012,10175,2602,629
