year,n cattle,n beef,n dairy
2000,1862646,880793,565226
2001,1890733,899518,574588
2002,1887332,904462,566243
2003,1909620,924183,568810
2004,1941500,945870,579003
2005,1974666,968340,589699
2006,2000084,991867,591590
2007,2035945,1016497,602821
2008,2072264,1041847,613790
2009,2099652,1068490,614535
2010,2106935,1074743,615565
2011,2147132,1102995,627510
2012,2189578,1133420,639531
