year,n cattle,n beef,n dairy
2000,1857033,876236,564170
2001,1937100,924914,595309
2002,1940997,937724,586396
2003,1999082,991266,590939
2004,2091076,1048696,625216
2005,2190225,1110601,662159
2006,2262654,1177440,667749
2007,2376871,1250103,708963
2008,2501514,1329474,753865
2009,2588055,1416009,753871
2010,2620158,1448106,753877
2011,2771418,1547677,805124
2012,2937063,1657163,860800
