year,n cattle,n beef,n dairy
2000,1696767,776961,505058
2001,1600283,713850,472785
2002,1499551,657399,429205
2003,1445417,627321,405652
2004,1411441,606303,393051
2005,1386819,590854,384169
2006,1359077,577874,369696
2007,1340346,566468,362640
2008,1320091,555657,353470
2009,1297726,546722,340272
2010,1258142,522857,324828
2011,1243053,514471,318334
2012,1236933,512538,314260
