year,n small,n medium,n large
2000,8015,4400,991
2001,7957,4418,1031
2002,7957,4433,1016
2003,7909,4446,1051
2004,7845,4466,1095
2005,7790,4471,1145
2006,7743,4479,1184
2007,7686,4486,1234
2008,7639,4469,1298
2009,7598,4481,1327
2010,7586,4480,1340
2011,7549,4464,1393
2012,7505,4454,1447
