year,n cattle,n beef,n dairy
2000,1863780,881629,565524
2001,1889660,898675,574358
2002,1885677,902717,566333
2003,1905306,920097,568582
2004,1933457,939041,577789
2005,1962266,958288,587351
2006,1982929,977759,588543
2007,2012501,997683,598191
2008,2041502,1017678,607197
2009,2062536,1038061,607848
2010,2066706,1041332,608747
2011,2096439,1061899,617913
2012,2126607,1083226,626754
