year,n cattle,n beef,n dairy
2000,1858722,877448,564647
2001,1931788,921511,593650
2002,1934253,932407,585219
2003,1985544,979560,589357
2004,2065717,1029231,619859
2005,2150311,1081511,652173
2006,2209958,1136786,656545
2007,2302711,1195201,690883
2008,2401115,1257168,727320
2009,2466721,1322777,727317
2010,2487280,1343222,727431
2011,2596607,1414233,765747
2012,2711419,1489060,805732
