year,n small,n medium,n large
2000,8038,4390,978
2001,7960,4417,1029
2002,7960,4437,1009
2003,7897,4465,1044
2004,7813,4486,1107
2005,7730,4508,1168
2006,7673,4528,1205
2007,7593,4550,1263
2008,7514,4551,1341
2009,7446,4584,1376
2010,7438,4591,1377
2011,7370,4595,1441
2012,7300,4594,1512
