year,n cattle,n beef,n dairy
2000,1862671,880686,565358
2001,1890707,899305,574775
2002,1887126,904011,566488
2003,1909209,923508,569074
2004,1940781,944934,579220
2005,1973713,967174,589912
2006,1998875,990469,591779
2007,2034395,1014788,602980
2008,2070395,1039779,613989
2009,2097319,1065952,614740
2010,2103815,1071475,615713
2011,2143436,1099219,627590
2012,2185245,1129094,639524
