year,n cattle,n beef,n dairy
2000,1798016,844831,537184
2001,1784552,837850,531012
2002,1745782,824327,505956
2003,1741108,826152,499570
2004,1744403,829322,499813
2005,1747625,832231,500277
2006,1744512,835512,494018
2007,1749037,838802,495367
2008,1756566,843973,497821
2009,1752279,845780,491892
2010,1733946,833406,486091
2011,1732796,833001,485504
2012,1736854,836425,486240
