year,n small,n medium,n large
2000,8031,4391,984
2001,7863,4447,1096
2002,7848,4474,1084
2003,7733,4501,1172
2004,7579,4526,1301
2005,7436,4519,1451
2006,7320,4547,1539
2007,7182,4542,1682
2008,7040,4524,1842
2009,6938,4537,1931
2010,6914,4547,1945
2011,6766,4496,2144
2012,6630,4459,2317
