year,n cattle,n beef,n dairy
2000,1798363,844850,537532
2001,1786688,839314,531721
2002,1749297,827040,506805
2003,1746987,830810,500847
2004,1753169,836171,501792
2005,1759519,841430,503046
2006,1758690,846823,496978
2007,1765410,851598,499078
2008,1776032,859073,502355
2009,1773225,863387,495424
2010,1752648,849991,488436
2011,1754058,851984,488047
2012,1761641,858555,489187
