year,n cattle,n beef,n dairy
2000,1858760,877610,564523
2001,1932175,921906,593642
2002,1934680,933002,585051
2003,1986387,980669,589091
2004,2067885,1031118,620140
2005,2154666,1084775,653264
2006,2216338,1141627,658084
2007,2312530,1201940,693717
2008,2415520,1266602,731778
2009,2484053,1335114,731799
2010,2507325,1358317,731868
2011,2623580,1433552,772583
2012,2746274,1513321,815191
