year,n small,n medium,n large
2000,8188,4318,900
2001,8279,4221,906
2002,8401,4141,864
2003,8429,4085,892
2004,8446,4039,921
2005,8448,4002,956
2006,8467,3978,961
2007,8488,3916,1002
2008,8498,3862,1046
2009,8548,3795,1063
2010,8623,3734,1049
2011,8666,3672,1068
2012,8700,3602,1104
