year,n small,n medium,n large
2000,8016,4400,990
2001,7958,4417,1031
2002,7954,4436,1016
2003,7905,4447,1054
2004,7845,4464,1097
2005,7788,4469,1149
2006,7746,4470,1190
2007,7698,4460,1248
2008,7651,4451,1304
2009,7604,4462,1340
2010,7591,4466,1349
2011,7554,4445,1407
2012,7515,4427,1464
