year,n cattle,n beef,n dairy
2000,1857014,876233,564154
2001,1936925,924809,595238
2002,1940573,937479,586216
2003,1998346,990809,590659
2004,2089994,1048089,624743
2005,2188913,1109949,661500
2006,2260955,1176707,666784
2007,2374759,1249352,707607
2008,2499087,1328748,752161
2009,2585458,1415112,752168
2010,2617257,1446904,752175
2011,2768844,1546820,803393
2012,2934768,1656761,858875
