year,n small,n medium,n large
2000,8429,4183,794
2001,8809,3886,711
2002,9145,3635,626
2003,9358,3434,614
2004,9481,3295,630
2005,9561,3202,643
2006,9629,3130,647
2007,9722,3020,664
2008,9830,2904,672
2009,9913,2815,678
2010,10037,2726,643
2011,10117,2641,648
2012,10177,2569,660
