year,n small,n medium,n large
2000,8032,4392,982
2001,7851,4451,1104
2002,7839,4473,1094
2003,7704,4512,1190
2004,7522,4545,1339
2005,7363,4535,1508
2006,7233,4551,1622
2007,7054,4545,1807
2008,6876,4538,1992
2009,6749,4531,2126
2010,6722,4515,2169
2011,6521,4462,2423
2012,6355,4365,2686
