year,n small,n medium,n large
2000,8040,4388,978
2001,7961,4419,1026
2002,7961,4438,1007
2003,7898,4462,1046
2004,7808,4492,1106
2005,7723,4521,1162
2006,7666,4541,1199
2007,7585,4556,1265
2008,7508,4550,1348
2009,7433,4586,1387
2010,7426,4591,1389
2011,7365,4590,1451
2012,7290,4593,1523
