year,n cattle,n beef,n dairy
2000,1692626,774595,503274
2001,1593464,709688,470116
2002,1488627,650531,425137
2003,1433111,619525,401141
2004,1397470,597530,387871
2005,1371887,581602,378508
2006,1342099,567829,362790
2007,1322299,555772,355318
2008,1299781,543503,345356
2009,1277921,534704,332522
2010,1240445,511460,318549
2011,1226129,503127,312771
2012,1219617,499982,309527
