year,n cattle,n beef,n dairy
2000,1696538,776622,505177
2001,1599694,713179,472884
2002,1499382,656504,429954
2003,1445978,626496,407060
2004,1411539,604937,394546
2005,1387880,589963,386154
2006,1360161,577120,371580
2007,1341687,566015,364471
2008,1321528,554697,355899
2009,1298739,545564,342478
2010,1260572,522413,327735
2011,1245939,513810,321916
2012,1240424,511504,318819
