year,n small,n medium,n large
2000,8179,4320,907
2001,8271,4224,911
2002,8376,4145,885
2003,8402,4094,910
2004,8428,4039,939
2005,8427,4002,977
2006,8444,3988,974
2007,8468,3933,1005
2008,8483,3882,1041
2009,8517,3828,1061
2010,8575,3782,1049
2011,8610,3727,1069
2012,8637,3675,1094
