year,n small,n medium,n large
2000,8021,4399,986
2001,7964,4417,1025
2002,7966,4434,1006
2003,7926,4441,1039
2004,7866,4460,1080
2005,7815,4468,1123
2006,7778,4477,1151
2007,7727,4483,1196
2008,7693,4461,1252
2009,7644,4478,1284
2010,7633,4485,1288
2011,7595,4471,1340
2012,7550,4475,1381
