year,n cattle,n beef,n dairy
2000,1857116,876292,564197
2001,1936888,924773,595242
2002,1940378,937313,586192
2003,1998047,990582,590592
2004,2089390,1047637,624596
2005,2187984,1109218,661308
2006,2259965,1175894,666613
2007,2373177,1248014,707371
2008,2496745,1326813,751760
2009,2582789,1412847,751770
2010,2614300,1444348,751780
2011,2764872,1543663,802575
2012,2929771,1652908,857730
