year,n small,n medium,n large
2000,8460,4166,780
2001,8867,3853,686
2002,9231,3582,593
2003,9467,3358,581
2004,9604,3201,601
2005,9696,3101,609
2006,9774,3021,611
2007,9874,2899,633
2008,9988,2773,645
2009,10089,2665,652
2010,10254,2556,596
2011,10340,2469,597
2012,10390,2398,618
