year,n small,n medium,n large
2000,8460,4167,779
2001,8867,3855,684
2002,9235,3579,592
2003,9469,3356,581
2004,9605,3196,605
2005,9699,3091,616
2006,9780,3005,621
2007,9879,2887,640
2008,9990,2763,653
2009,10092,2658,656
2010,10262,2551,593
2011,10339,2473,594
2012,10398,2394,614
