year,n small,n medium,n large
2000,8015,4404,987
2001,7955,4421,1030
2002,7954,4440,1012
2003,7904,4449,1053
2004,7832,4469,1105
2005,7762,4480,1164
2006,7712,4487,1207
2007,7650,4485,1271
2008,7601,4462,1343
2009,7542,4482,1382
2010,7521,4488,1397
2011,7469,4462,1475
2012,7409,4443,1554
