year,n small,n medium,n large
2000,8188,4316,902
2001,8277,4220,909
2002,8400,4139,867
2003,8425,4086,895
2004,8441,4040,925
2005,8440,4007,959
2006,8457,3981,968
2007,8486,3913,1007
2008,8492,3863,1051
2009,8546,3793,1067
2010,8616,3738,1052
2011,8663,3669,1074
2012,8697,3599,1110
