year,n small,n medium,n large
2000,8427,4186,793
2001,8809,3890,707
2002,9137,3648,621
2003,9358,3443,605
2004,9471,3314,621
2005,9548,3224,634
2006,9628,3142,636
2007,9713,3033,660
2008,9813,2927,666
2009,9915,2825,666
2010,10041,2735,630
2011,10113,2660,633
2012,10170,2598,638
