year,n small,n medium,n large
2000,8014,4404,988
2001,7953,4420,1033
2002,7950,4439,1017
2003,7899,4452,1055
2004,7831,4470,1105
2005,7768,4477,1161
2006,7715,4481,1210
2007,7656,4475,1275
2008,7604,4454,1348
2009,7539,4475,1392
2010,7518,4481,1407
2011,7466,4454,1486
2012,7407,4443,1556
