year,n small,n medium,n large
2000,8022,4399,985
2001,7965,4416,1025
2002,7969,4430,1007
2003,7929,4436,1041
2004,7868,4456,1082
2005,7815,4467,1124
2006,7782,4468,1156
2007,7734,4469,1203
2008,7696,4453,1257
2009,7644,4477,1285
2010,7633,4484,1289
2011,7598,4466,1342
2012,7558,4459,1389
