year,n small,n medium,n large
2000,8460,4166,780
2001,8868,3851,687
2002,9236,3574,596
2003,9468,3353,585
2004,9603,3196,607
2005,9692,3090,624
2006,9773,3005,628
2007,9868,2888,650
2008,9980,2771,655
2009,10085,2663,658
2010,10248,2561,597
2011,10325,2479,602
2012,10384,2399,623
