year,n small,n medium,n large
2000,8041,4386,979
2001,7961,4416,1029
2002,7961,4439,1006
2003,7899,4464,1043
2004,7807,4492,1107
2005,7721,4521,1164
2006,7662,4537,1207
2007,7584,4557,1265
2008,7511,4546,1349
2009,7432,4586,1388
2010,7427,4590,1389
2011,7362,4589,1455
2012,7290,4586,1530
