year,n small,n medium,n large
2000,8457,4170,779
2001,8863,3856,687
2002,9231,3580,595
2003,9465,3357,584
2004,9605,3195,606
2005,9697,3093,616
2006,9773,3016,617
2007,9875,2897,634
2008,9988,2772,646
2009,10088,2664,654
2010,10258,2552,596
2011,10337,2467,602
2012,10400,2384,622
