year,n small,n medium,n large
2000,8030,4392,984
2001,7847,4454,1105
2002,7834,4474,1098
2003,7699,4517,1190
2004,7523,4542,1341
2005,7364,4546,1496
2006,7222,4573,1611
2007,7031,4572,1803
2008,6863,4527,2016
2009,6734,4514,2158
2010,6702,4506,2198
2011,6516,4449,2441
2012,6337,4380,2689
