year,n cattle,n beef,n dairy
2000,1851864,872509,562728
2001,1886965,896985,573353
2002,1881010,901981,562402
2003,1907494,927017,563850
2004,1943714,952896,574191
2005,1981257,979616,585014
2006,2008814,1007137,585050
2007,2047800,1035275,595898
2008,2088179,1064482,607070
2009,2118200,1094449,607124
2010,2119345,1095512,607206
2011,2160612,1125742,618243
2012,2201774,1156387,628760
