year,n cattle,n beef,n dairy
2000,1860931,879628,564676
2001,1885064,895601,572836
2002,1878257,897829,563801
2003,1895348,913815,564906
2004,1920967,931169,573171
2005,1946945,948635,581683
2006,1964568,966370,581571
2007,1991230,984522,590081
2008,2017597,1002813,598157
2009,2036758,1021363,598768
2010,2038499,1022328,599544
2011,2065139,1040744,607768
2012,2092056,1059923,615506
