year,n small,n medium,n large
2000,8181,4319,906
2001,8269,4222,915
2002,8371,4150,885
2003,8399,4095,912
2004,8419,4043,944
2005,8423,4004,979
2006,8446,3986,974
2007,8465,3930,1011
2008,8478,3875,1053
2009,8518,3824,1064
2010,8575,3774,1057
2011,8612,3721,1073
2012,8642,3671,1093
