year,n cattle,n beef,n dairy
2000,1692504,774418,503334
2001,1593437,709229,470556
2002,1488598,650024,425619
2003,1432496,618488,401559
2004,1397158,596478,388585
2005,1372116,580849,379445
2006,1342975,567178,364260
2007,1322760,554905,356584
2008,1300628,542795,346834
2009,1277779,533187,333830
2010,1239155,509380,319286
2011,1224958,501355,313306
2012,1218771,498855,309728
