year,n small,n medium,n large
2000,8196,4311,899
2001,8284,4217,905
2002,8404,4139,863
2003,8429,4093,884
2004,8447,4054,905
2005,8456,4019,931
2006,8488,3987,931
2007,8508,3932,966
2008,8517,3887,1002
2009,8556,3845,1005
2010,8613,3797,996
2011,8643,3753,1010
2012,8677,3688,1041
