year,n cattle,n beef,n dairy
2000,1798332,844901,537425
2001,1784968,838122,531149
2002,1746631,824943,506178
2003,1741972,826837,499737
2004,1745451,830215,499953
2005,1748428,833077,500226
2006,1744861,836120,493756
2007,1748700,838753,495098
2008,1756109,843963,497404
2009,1752315,846287,491451
2010,1734240,834140,485679
2011,1733502,834520,484712
2012,1737492,838160,485157
